oktmo,name,year,socialaidcenterscap
60633433,Милютинское,2014,0.0
60633433,Милютинское,2017,0.0
60633477,Светочниковское,2014,0.0
60633480,Селивановское,2013,0.0
60634000,Морозовский муниципальный район,2013,0.0
60634000,Морозовский муниципальный район,2014,0.0
60634000,Морозовский муниципальный район,2017,0.0
60634101,Морозовское,2013,0.0
60634101,Морозовское,2017,0.0
60634415,Вознесенское,2013,0.0
60634415,Вознесенское,2014,0.0
60634415,Вознесенское,2017,0.0
60634420,Вольно-Донское,2013,0.0
60634420,Вольно-Донское,2017,0.0
60634425,Грузиновское,2013,0.0
60634425,Грузиновское,2017,0.0
60634430,Знаменское,2013,0.0
60634440,Костино-Быстрянское,2017,0.0
60634460,Парамоновское,2014,0.0
60634460,Парамоновское,2017,0.0
60635000,Мясниковский муниципальный район,2014,0.0
60635405,Большесальское,2014,0.0
60635405,Большесальское,2017,0.0
60635420,Калининское,2014,0.0
60635420,Калининское,2017,0.0
60635424,Краснокрымское,2014,0.0
60635424,Краснокрымское,2017,0.0
60635428,Крымское,2014,0.0
60635436,Петровское,2017,0.0
60635447,Недвиговское,2014,0.0
60635447,Недвиговское,2017,0.0
60635452,Чалтырское,2014,0.0
60640000,Обливский муниципальный район,2017,0.0
60640403,Александровское,2017,0.0
60640405,Алексеевское,2017,0.0
60640410,Каштановское,2017,0.0
60640420,Обливское,2017,0.0
60640425,Караичевское,2017,0.0
60640430,Солонецкое,2017,0.0
60640440,Нестеркинское,2017,0.0
60641000,Октябрьский муниципальный район,2014,0.0
60641151,Каменоломненское,2014,0.0
60641404,Алексеевское,2014,0.0
60641405,Артемовское,2014,0.0
60641408,Бессергеневское,2014,0.0
60641415,Керчикское,2014,0.0
60641425,Коммунарское,2014,0.0
