oktmo,name,year,socialaidhomeservices
73625000,Николаевский муниципальный район,2016,1.0
73625151,Николаевское,2006,1.0
73625151,Николаевское,2007,1.0
73625151,Николаевское,2008,1.0
73625151,Николаевское,2009,1.0
73625151,Николаевское,2010,1.0
73625151,Николаевское,2011,1.0
73625151,Николаевское,2012,1.0
73625151,Николаевское,2013,1.0
73625151,Николаевское,2014,1.0
73625151,Николаевское,2015,1.0
73625151,Николаевское,2016,1.0
73627000,Новомалыклинский муниципальный район,2014,1.0
73627000,Новомалыклинский муниципальный район,2015,1.0
73627000,Новомалыклинский муниципальный район,2016,1.0
73627450,Новомалыклинское,2006,1.0
73627450,Новомалыклинское,2007,1.0
73627450,Новомалыклинское,2008,10.0
73627450,Новомалыклинское,2009,1.0
73627450,Новомалыклинское,2010,1.0
73627450,Новомалыклинское,2011,1.0
73627450,Новомалыклинское,2012,1.0
73627450,Новомалыклинское,2013,1.0
73629000,Новоспасский муниципальный район,2014,1.0
73629000,Новоспасский муниципальный район,2015,1.0
73629000,Новоспасский муниципальный район,2016,1.0
73629151,Новоспасское,2006,1.0
73629151,Новоспасское,2007,1.0
73629151,Новоспасское,2008,1.0
73629151,Новоспасское,2009,1.0
73629151,Новоспасское,2010,1.0
73629151,Новоспасское,2011,1.0
73629151,Новоспасское,2012,1.0
73629151,Новоспасское,2013,1.0
73629151,Новоспасское,2014,1.0
73629151,Новоспасское,2015,1.0
73629151,Новоспасское,2016,1.0
73632000,Павловский муниципальный район,2014,1.0
73632000,Павловский муниципальный район,2015,1.0
73632000,Павловский муниципальный район,2016,1.0
73632151,Павловское,2006,1.0
73632151,Павловское,2007,1.0
73632151,Павловское,2008,1.0
73632151,Павловское,2009,1.0
73632151,Павловское,2010,1.0
73632151,Павловское,2011,1.0
73632151,Павловское,2012,1.0
73632151,Павловское,2013,1.0
73632151,Павловское,2014,1.0
73632151,Павловское,2015,1.0
73632151,Павловское,2016,1.0
73634000,Радищевский муниципальный район,2014,1.0
73634000,Радищевский муниципальный район,2015,1.0
73634000,Радищевский муниципальный район,2016,1.0
73634151,Радищевское,2006,1.0
73634151,Радищевское,2007,1.0
73634151,Радищевское,2008,1.0
73634151,Радищевское,2009,1.0
73634151,Радищевское,2010,1.0
73634151,Радищевское,2011,1.0
73634151,Радищевское,2012,1.0
73634151,Радищевское,2013,1.0
73634151,Радищевское,2014,1.0
73634151,Радищевское,2015,1.0
73634151,Радищевское,2016,1.0
73636000,Сенгилеевский муниципальный район,2014,1.0
73636000,Сенгилеевский муниципальный район,2015,1.0
73636000,Сенгилеевский муниципальный район,2016,1.0
73636101,Сенгилеевское,2006,1.0
73636101,Сенгилеевское,2007,1.0
73636101,Сенгилеевское,2008,1.0
73636101,Сенгилеевское,2009,1.0
73636101,Сенгилеевское,2010,1.0
73636101,Сенгилеевское,2011,1.0
73636101,Сенгилеевское,2012,1.0
73636101,Сенгилеевское,2014,1.0
73636101,Сенгилеевское,2015,1.0
73636101,Сенгилеевское,2016,1.0
73636460,Новослободское,2013,1.0
73639000,Старокулаткинский муниципальный район,2014,1.0
73639000,Старокулаткинский муниципальный район,2015,1.0
73639000,Старокулаткинский муниципальный район,2016,1.0
73639151,Старокулаткинское,2006,1.0
73639151,Старокулаткинское,2007,1.0
73639151,Старокулаткинское,2008,1.0
73639151,Старокулаткинское,2009,1.0
73639151,Старокулаткинское,2010,1.0
73639151,Старокулаткинское,2011,1.0
73639151,Старокулаткинское,2012,1.0
73639151,Старокулаткинское,2013,1.0
73639151,Старокулаткинское,2014,1.0
73639151,Старокулаткинское,2015,1.0
73639151,Старокулаткинское,2016,1.0
73642000,Старомайнский муниципальный район,2014,1.0
73642000,Старомайнский муниципальный район,2015,1.0
