oktmo,name,year,socialaidcenters
78609411,Брейтовское,2009,1.0
78609411,Брейтовское,2010,1.0
78609411,Брейтовское,2011,1.0
78609411,Брейтовское,2012,1.0
78609411,Брейтовское,2013,1.0
78609411,Брейтовское,2014,1.0
78609411,Брейтовское,2015,1.0
78609411,Брейтовское,2016,1.0
78612000,Гаврилов-Ямский муниципальный район,2006,1.0
78612000,Гаврилов-Ямский муниципальный район,2007,1.0
78612000,Гаврилов-Ямский муниципальный район,2008,1.0
78612000,Гаврилов-Ямский муниципальный район,2009,1.0
78612000,Гаврилов-Ямский муниципальный район,2010,1.0
78612000,Гаврилов-Ямский муниципальный район,2011,1.0
78612000,Гаврилов-Ямский муниципальный район,2012,1.0
78612000,Гаврилов-Ямский муниципальный район,2013,1.0
78612000,Гаврилов-Ямский муниципальный район,2014,1.0
78612000,Гаврилов-Ямский муниципальный район,2015,1.0
78612000,Гаврилов-Ямский муниципальный район,2016,1.0
78612101,Гаврилов-Ям,2006,1.0
78612101,Гаврилов-Ям,2007,1.0
78612101,Гаврилов-Ям,2008,1.0
78612101,Гаврилов-Ям,2009,1.0
78612101,Гаврилов-Ям,2010,1.0
78612101,Гаврилов-Ям,2011,1.0
78612101,Гаврилов-Ям,2012,1.0
78612101,Гаврилов-Ям,2013,1.0
78612101,Гаврилов-Ям,2014,1.0
78612101,Гаврилов-Ям,2015,1.0
78612101,Гаврилов-Ям,2016,1.0
78615000,Даниловский муниципальный район,2006,1.0
78615000,Даниловский муниципальный район,2007,1.0
78615000,Даниловский муниципальный район,2008,1.0
78615000,Даниловский муниципальный район,2009,1.0
78615000,Даниловский муниципальный район,2010,1.0
78615000,Даниловский муниципальный район,2011,1.0
78615000,Даниловский муниципальный район,2012,1.0
78615000,Даниловский муниципальный район,2013,1.0
78615000,Даниловский муниципальный район,2014,1.0
78615000,Даниловский муниципальный район,2015,1.0
78615000,Даниловский муниципальный район,2016,1.0
78615101,Данилов,2006,1.0
78615101,Данилов,2007,1.0
78615101,Данилов,2008,1.0
78615101,Данилов,2009,1.0
78615101,Данилов,2010,1.0
78615101,Данилов,2011,1.0
78615101,Данилов,2012,1.0
78615101,Данилов,2013,1.0
78615101,Данилов,2014,1.0
78615101,Данилов,2015,1.0
78615101,Данилов,2016,1.0
78618000,Любимский муниципальный район,2006,1.0
78618000,Любимский муниципальный район,2007,1.0
78618000,Любимский муниципальный район,2008,1.0
78618000,Любимский муниципальный район,2009,1.0
78618000,Любимский муниципальный район,2010,1.0
78618000,Любимский муниципальный район,2011,1.0
78618000,Любимский муниципальный район,2012,1.0
78618000,Любимский муниципальный район,2013,1.0
78618000,Любимский муниципальный район,2014,1.0
78618000,Любимский муниципальный район,2015,1.0
78618000,Любимский муниципальный район,2016,1.0
78618101,Любим,2006,1.0
78618101,Любим,2007,1.0
78618101,Любим,2008,1.0
78618101,Любим,2009,1.0
78618101,Любим,2010,1.0
78618101,Любим,2011,1.0
78618101,Любим,2012,1.0
78618101,Любим,2013,1.0
78618101,Любим,2014,1.0
78618101,Любим,2015,1.0
78618101,Любим,2016,1.0
78621000,Мышкинский муниципальный район,2006,1.0
78621000,Мышкинский муниципальный район,2007,1.0
78621000,Мышкинский муниципальный район,2008,1.0
78621000,Мышкинский муниципальный район,2009,1.0
78621000,Мышкинский муниципальный район,2010,1.0
78621000,Мышкинский муниципальный район,2011,1.0
78621000,Мышкинский муниципальный район,2012,1.0
78621000,Мышкинский муниципальный район,2013,1.0
78621000,Мышкинский муниципальный район,2014,1.0
78621000,Мышкинский муниципальный район,2015,1.0
78621000,Мышкинский муниципальный район,2016,1.0
78621101,Мышкин,2006,1.0
78621101,Мышкин,2007,1.0
78621101,Мышкин,2008,1.0
78621101,Мышкин,2009,1.0
78621101,Мышкин,2010,1.0
78621101,Мышкин,2011,1.0
78621101,Мышкин,2012,1.0
78621101,Мышкин,2013,1.0
78621101,Мышкин,2014,1.0
